Year,Location #,Location Name,Latitude,Longitude,AM/PM,Mode,Count
2022,34,Cross St & Pearl St,42.3857,-71.0878,PM,Bike,54
2022,34,Cross St & Pearl St,42.3857,-71.0878,PM,Ped,305
2022,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Bike,467
2022,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Ped,345
2022,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Bike,397
2022,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Ped,439
2022,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Bike,56
2022,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Ped,115
2022,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Bike,56
2022,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Ped,132
2022,37,Community Path and Lowell St,42.3928,-71.1062,AM,Bike,46
2022,37,Community Path and Lowell St,42.3928,-71.1062,AM,Ped,198
2022,37,Community Path and Lowell St,42.3928,-71.1062,PM,Bike,56
2022,37,Community Path and Lowell St,42.3928,-71.1062,PM,Ped,304
2022,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Bike,217
2022,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Ped,260
2022,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Bike,318
2022,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Ped,325
2022,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Bike,96
2022,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Ped,100
2022,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Bike,136
2022,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Ped,145
2022,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Bike,60
2022,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Ped,99
2022,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Bike,16
2022,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Ped,50
2022,41,School St and Medford St,42.3891,-71.0972,AM,Bike,69
2022,41,School St and Medford St,42.3891,-71.0972,AM,Ped,144
2022,41,School St and Medford St,42.3891,-71.0972,PM,Bike,110
2022,41,School St and Medford St,42.3891,-71.0972,PM,Ped,266
2022,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Bike,5
2022,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Ped,484
2022,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Bike,8
2022,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Ped,288
2021,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Bike,132
2021,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Ped,99
2021,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Bike,149
2021,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Ped,188
2021,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Bike,0
2021,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Ped,0
2021,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Bike,0
2021,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Ped,0
2021,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Bike,88
2021,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Ped,164
2021,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Bike,85
2021,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Ped,181
2021,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Bike,82
2021,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Ped,134
2021,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Bike,131
2021,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Ped,165
2021,5,Medford St & Broadway,42.3973,-71.1043,AM,Bike,30
2021,5,Medford St & Broadway,42.3973,-71.1043,AM,Ped,126
2021,5,Medford St & Broadway,42.3973,-71.1043,PM,Bike,73
2021,5,Medford St & Broadway,42.3973,-71.1043,PM,Ped,260
2021,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Bike,106
2021,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Ped,165
2021,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Bike,167
2021,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Ped,212
2021,7,Community Path & Grove St,42.3963,-71.1201,AM,Bike,92
2021,7,Community Path & Grove St,42.3963,-71.1201,AM,Ped,315
2021,7,Community Path & Grove St,42.3963,-71.1201,PM,Bike,0
2021,7,Community Path & Grove St,42.3963,-71.1201,PM,Ped,0
2021,8,Community Path & Cedar St,42.394,-71.1111,AM,Bike,69
2021,8,Community Path & Cedar St,42.394,-71.1111,AM,Ped,326
2021,8,Community Path & Cedar St,42.394,-71.1111,PM,Bike,121
2021,8,Community Path & Cedar St,42.394,-71.1111,PM,Ped,604
2021,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Bike,0
2021,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Ped,0
2021,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Bike,136
2021,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Ped,424
2021,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Bike,63
2021,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Ped,185
2021,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Bike,53
2021,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Ped,214
2021,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Bike,81
2021,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Ped,223
2021,11,Holland St & Cameron Ave,42.4011,-71.1262,PM,Bike,62
2021,11,Holland St & Cameron Ave,42.4011,-71.1262,PM,Ped,373
2021,12,Broadway & McGrath Hwy,42.3897,-71.0881,AM,Bike,49
2021,12,Broadway & McGrath Hwy,42.3897,-71.0881,AM,Ped,104
2021,12,Broadway & McGrath Hwy,42.3897,-71.0881,PM,Bike,45
2021,12,Broadway & McGrath Hwy,42.3897,-71.0881,PM,Ped,175
2021,13,Somerville Ave & Beacon St,42.3869,-71.1162,AM,Bike,331
2021,13,Somerville Ave & Beacon St,42.3869,-71.1162,AM,Ped,258
2021,13,Somerville Ave & Beacon St,42.3869,-71.1162,PM,Bike,72
2021,13,Somerville Ave & Beacon St,42.3869,-71.1162,PM,Ped,170
2021,14,Concord Ave & Beacon St,42.3751,-71.1025,AM,Bike,266
2021,14,Concord Ave & Beacon St,42.3751,-71.1025,AM,Ped,186
2021,14,Concord Ave & Beacon St,42.3751,-71.1025,PM,Bike,0
2021,14,Concord Ave & Beacon St,42.3751,-71.1025,PM,Ped,0
2021,15,Washington St & Beacon St,42.3783,-71.1064,AM,Bike,224
2021,15,Washington St & Beacon St,42.3783,-71.1064,AM,Ped,349
2021,15,Washington St & Beacon St,42.3783,-71.1064,PM,Bike,92
2021,15,Washington St & Beacon St,42.3783,-71.1064,PM,Ped,269
2021,16,College Ave & Winter St,42.397,-71.122,AM,Bike,51
2021,16,College Ave & Winter St,42.397,-71.122,AM,Ped,377
2021,16,College Ave & Winter St,42.397,-71.122,PM,Bike,66
2021,16,College Ave & Winter St,42.397,-71.122,PM,Ped,630
2021,17,Community Path & Willow Ave,42.3952,-71.1161,AM,Bike,100
2021,17,Community Path & Willow Ave,42.3952,-71.1161,AM,Ped,390
2021,17,Community Path & Willow Ave,42.3952,-71.1161,PM,Bike,191
2021,17,Community Path & Willow Ave,42.3952,-71.1161,PM,Ped,679
2021,18,Cedar St & Summer St,42.3905,-71.1136,AM,Bike,61
2021,18,Cedar St & Summer St,42.3905,-71.1136,AM,Ped,247
2021,18,Cedar St & Summer St,42.3905,-71.1136,PM,Bike,61
2021,18,Cedar St & Summer St,42.3905,-71.1136,PM,Ped,267
2021,19,Washington St & Inner Belt Rd,42.382,-71.0815,AM,Bike,48
2021,19,Washington St & Inner Belt Rd,42.382,-71.0815,AM,Ped,114
2021,19,Washington St & Inner Belt Rd,42.382,-71.0815,PM,Bike,57
2021,19,Washington St & Inner Belt Rd,42.382,-71.0815,PM,Ped,172
2021,20,Highland Ave & Walnut St,42.3851,-71.0942,AM,Bike,0
2021,20,Highland Ave & Walnut St,42.3851,-71.0942,AM,Ped,0
2021,20,Highland Ave & Walnut St,42.3851,-71.0942,PM,Bike,30
2021,20,Highland Ave & Walnut St,42.3851,-71.0942,PM,Ped,174
2021,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,AM,Bike,14
2021,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,AM,Ped,94
2021,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,PM,Bike,38
2021,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,PM,Ped,244
2021,22,Powder House Blvd & North St,42.4074,-71.1303,AM,Bike,12
2021,22,Powder House Blvd & North St,42.4074,-71.1303,AM,Ped,151
2021,22,Powder House Blvd & North St,42.4074,-71.1303,PM,Bike,14
2021,22,Powder House Blvd & North St,42.4074,-71.1303,PM,Ped,156
2021,23,Medford St & South St,42.3742,-71.0881,AM,Bike,58
2021,23,Medford St & South St,42.3742,-71.0881,AM,Ped,103
2021,23,Medford St & South St,42.3742,-71.0881,PM,Bike,92
2021,23,Medford St & South St,42.3742,-71.0881,PM,Ped,197
2021,24,Joy St & Washington St,42.3807,-71.0886,AM,Bike,0
2021,24,Joy St & Washington St,42.3807,-71.0886,AM,Ped,0
2021,24,Joy St & Washington St,42.3807,-71.0886,PM,Bike,114
2021,24,Joy St & Washington St,42.3807,-71.0886,PM,Ped,139
2021,25,Highland Ave & Lowell St,42.3902,-71.108,AM,Bike,35
2021,25,Highland Ave & Lowell St,42.3902,-71.108,AM,Ped,224
2021,25,Highland Ave & Lowell St,42.3902,-71.108,PM,Bike,66
2021,25,Highland Ave & Lowell St,42.3902,-71.108,PM,Ped,263
2021,26,Broadway & Lombardi Way,42.3862,-71.0788,AM,Bike,49
2021,26,Broadway & Lombardi Way,42.3862,-71.0788,AM,Ped,164
2021,26,Broadway & Lombardi Way,42.3862,-71.0788,PM,Bike,51
2021,26,Broadway & Lombardi Way,42.3862,-71.0788,PM,Ped,246
2021,27,Broadway & Boston Ave,42.3997,-71.1115,AM,Bike,24
2021,27,Broadway & Boston Ave,42.3997,-71.1115,AM,Ped,137
2021,27,Broadway & Boston Ave,42.3997,-71.1115,PM,Bike,51
2021,27,Broadway & Boston Ave,42.3997,-71.1115,PM,Ped,193
2021,28,Broadway & Holland St,42.403,-71.127,AM,Bike,56
2021,28,Broadway & Holland St,42.403,-71.127,AM,Ped,317
2021,28,Broadway & Holland St,42.403,-71.127,PM,Bike,68
2021,28,Broadway & Holland St,42.403,-71.127,PM,Ped,391
2021,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,AM,Bike,35
2021,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,AM,Ped,88
2021,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,PM,Bike,44
2021,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,PM,Ped,117
2021,30,Dane St & Somerville Ave,42.3825,-71.1034,AM,Bike,28
2021,30,Dane St & Somerville Ave,42.3825,-71.1034,AM,Ped,62
2021,30,Dane St & Somerville Ave,42.3825,-71.1034,PM,Bike,142
2021,30,Dane St & Somerville Ave,42.3825,-71.1034,PM,Ped,313
2021,31,Foley St & Middlesex Ave,42.3926,-71.083,AM,Bike,3
2021,31,Foley St & Middlesex Ave,42.3926,-71.083,AM,Ped,64
2021,31,Foley St & Middlesex Ave,42.3926,-71.083,PM,Bike,13
2021,31,Foley St & Middlesex Ave,42.3926,-71.083,PM,Ped,84
2021,32,Summer St & School St,42.3844,-71.1004,AM,Bike,0
2021,32,Summer St & School St,42.3844,-71.1004,AM,Ped,0
2021,32,Summer St & School St,42.3844,-71.1004,PM,Bike,83
2021,32,Summer St & School St,42.3844,-71.1004,PM,Ped,250
2021,33,Temple St & Broadway,42.3926,-71.0933,AM,Bike,46
2021,33,Temple St & Broadway,42.3926,-71.0933,AM,Ped,156
2021,33,Temple St & Broadway,42.3926,-71.0933,PM,Bike,61
2021,33,Temple St & Broadway,42.3926,-71.0933,PM,Ped,200
2021,34,Cross St & Pearl St,42.3857,-71.0878,AM,Bike,44
2021,34,Cross St & Pearl St,42.3857,-71.0878,AM,Ped,315
2021,34,Cross St & Pearl St,42.3857,-71.0878,PM,Bike,67
2021,34,Cross St & Pearl St,42.3857,-71.0878,PM,Ped,196
2021,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Bike,354
2021,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Ped,333
2021,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Bike,0
2021,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Ped,0
2021,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Bike,19
2021,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Ped,79
2021,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Bike,0
2021,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Ped,0
2021,37,Community Path and Lowell St,42.3928,-71.1062,AM,Bike,43
2021,37,Community Path and Lowell St,42.3928,-71.1062,AM,Ped,163
2021,37,Community Path and Lowell St,42.3928,-71.1062,PM,Bike,60
2021,37,Community Path and Lowell St,42.3928,-71.1062,PM,Ped,291
2021,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Bike,205
2021,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Ped,225
2021,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Bike,0
2021,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Ped,0
2021,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Bike,82
2021,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Ped,96
2021,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Bike,139
2021,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Ped,158
2021,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Bike,0
2021,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Ped,0
2021,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Bike,0
2021,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Ped,0
2021,41,School St and Medford St,42.3891,-71.0972,AM,Bike,26
2021,41,School St and Medford St,42.3891,-71.0972,AM,Ped,211
2021,41,School St and Medford St,42.3891,-71.0972,PM,Bike,0
2021,41,School St and Medford St,42.3891,-71.0972,PM,Ped,0
2021,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Bike,12
2021,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Ped,186
2021,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Bike,19
2021,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Ped,427
2020,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Bike,110
2020,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Ped,105
2020,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Bike,191
2020,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Ped,255
2020,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Bike,138
2020,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Ped,158
2020,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Bike,125
2020,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Ped,419
2020,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Bike,34
2020,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Ped,97
2020,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Bike,62
2020,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Ped,153
2020,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Bike,0
2020,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Ped,0
2020,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Bike,83
2020,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Ped,161
2020,5,Medford St & Broadway,42.3973,-71.1043,AM,Bike,18
2020,5,Medford St & Broadway,42.3973,-71.1043,AM,Ped,109
2020,5,Medford St & Broadway,42.3973,-71.1043,PM,Bike,38
2020,5,Medford St & Broadway,42.3973,-71.1043,PM,Ped,272
2020,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Bike,76
2020,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Ped,125
2020,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Bike,176
2020,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Ped,289
2020,7,Community Path & Grove St,42.3963,-71.1201,AM,Bike,0
2020,7,Community Path & Grove St,42.3963,-71.1201,AM,Ped,0
2020,7,Community Path & Grove St,42.3963,-71.1201,PM,Bike,104
2020,7,Community Path & Grove St,42.3963,-71.1201,PM,Ped,515
2020,8,Community Path & Cedar St,42.394,-71.1111,AM,Bike,0
2020,8,Community Path & Cedar St,42.394,-71.1111,AM,Ped,0
2020,8,Community Path & Cedar St,42.394,-71.1111,PM,Bike,0
2020,8,Community Path & Cedar St,42.394,-71.1111,PM,Ped,0
2020,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Bike,50
2020,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Ped,161
2020,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Bike,115
2020,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Ped,299
2020,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Bike,43
2020,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Ped,184
2020,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Bike,68
2020,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Ped,262
2020,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Bike,0
2020,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Ped,0
2020,11,Holland St & Cameron Ave,42.4011,-71.1262,PM,Bike,57
2020,11,Holland St & Cameron Ave,42.4011,-71.1262,PM,Ped,274
2020,12,Broadway & McGrath Hwy,42.3897,-71.0881,AM,Bike,34
2020,12,Broadway & McGrath Hwy,42.3897,-71.0881,AM,Ped,94
2020,12,Broadway & McGrath Hwy,42.3897,-71.0881,PM,Bike,53
2020,12,Broadway & McGrath Hwy,42.3897,-71.0881,PM,Ped,108
2020,13,Somerville Ave & Beacon St,42.3869,-71.1162,AM,Bike,204
2020,13,Somerville Ave & Beacon St,42.3869,-71.1162,AM,Ped,211
2020,13,Somerville Ave & Beacon St,42.3869,-71.1162,PM,Bike,270
2020,13,Somerville Ave & Beacon St,42.3869,-71.1162,PM,Ped,291
2020,14,Concord Ave & Beacon St,42.3751,-71.1025,AM,Bike,173
2020,14,Concord Ave & Beacon St,42.3751,-71.1025,AM,Ped,109
2020,14,Concord Ave & Beacon St,42.3751,-71.1025,PM,Bike,174
2020,14,Concord Ave & Beacon St,42.3751,-71.1025,PM,Ped,189
2020,15,Washington St & Beacon St,42.3783,-71.1064,AM,Bike,0
2020,15,Washington St & Beacon St,42.3783,-71.1064,AM,Ped,0
2020,15,Washington St & Beacon St,42.3783,-71.1064,PM,Bike,260
2020,15,Washington St & Beacon St,42.3783,-71.1064,PM,Ped,363
2020,16,College Ave & Winter St,42.397,-71.122,AM,Bike,61
2020,16,College Ave & Winter St,42.397,-71.122,AM,Ped,182
2020,16,College Ave & Winter St,42.397,-71.122,PM,Bike,52
2020,16,College Ave & Winter St,42.397,-71.122,PM,Ped,374
2020,17,Community Path & Willow Ave,42.3952,-71.1161,AM,Bike,43
2020,17,Community Path & Willow Ave,42.3952,-71.1161,AM,Ped,203
2020,17,Community Path & Willow Ave,42.3952,-71.1161,PM,Bike,158
2020,17,Community Path & Willow Ave,42.3952,-71.1161,PM,Ped,552
2020,18,Cedar St & Summer St,42.3905,-71.1136,AM,Bike,46
2020,18,Cedar St & Summer St,42.3905,-71.1136,AM,Ped,125
2020,18,Cedar St & Summer St,42.3905,-71.1136,PM,Bike,33
2020,18,Cedar St & Summer St,42.3905,-71.1136,PM,Ped,259
2020,19,Washington St & Inner Belt Rd,42.382,-71.0815,AM,Bike,28
2020,19,Washington St & Inner Belt Rd,42.382,-71.0815,AM,Ped,99
2020,19,Washington St & Inner Belt Rd,42.382,-71.0815,PM,Bike,0
2020,19,Washington St & Inner Belt Rd,42.382,-71.0815,PM,Ped,0
2020,20,Highland Ave & Walnut St,42.3851,-71.0942,AM,Bike,0
2020,20,Highland Ave & Walnut St,42.3851,-71.0942,AM,Ped,0
2020,20,Highland Ave & Walnut St,42.3851,-71.0942,PM,Bike,21
2020,20,Highland Ave & Walnut St,42.3851,-71.0942,PM,Ped,150
2020,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,AM,Bike,21
2020,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,AM,Ped,162
2020,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,PM,Bike,60
2020,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,PM,Ped,328
2020,22,Powder House Blvd & North St,42.4074,-71.1303,AM,Bike,0
2020,22,Powder House Blvd & North St,42.4074,-71.1303,AM,Ped,0
2020,22,Powder House Blvd & North St,42.4074,-71.1303,PM,Bike,26
2020,22,Powder House Blvd & North St,42.4074,-71.1303,PM,Ped,169
2020,23,Medford St & South St,42.3742,-71.0881,AM,Bike,40
2020,23,Medford St & South St,42.3742,-71.0881,AM,Ped,56
2020,23,Medford St & South St,42.3742,-71.0881,PM,Bike,67
2020,23,Medford St & South St,42.3742,-71.0881,PM,Ped,180
2020,24,Joy St & Washington St,42.3807,-71.0886,AM,Bike,39
2020,24,Joy St & Washington St,42.3807,-71.0886,AM,Ped,43
2020,24,Joy St & Washington St,42.3807,-71.0886,PM,Bike,81
2020,24,Joy St & Washington St,42.3807,-71.0886,PM,Ped,84
2020,25,Highland Ave & Lowell St,42.3902,-71.108,AM,Bike,23
2020,25,Highland Ave & Lowell St,42.3902,-71.108,AM,Ped,180
2020,25,Highland Ave & Lowell St,42.3902,-71.108,PM,Bike,67
2020,25,Highland Ave & Lowell St,42.3902,-71.108,PM,Ped,233
2020,26,Broadway & Lombardi Way,42.3862,-71.0788,AM,Bike,38
2020,26,Broadway & Lombardi Way,42.3862,-71.0788,AM,Ped,96
2020,26,Broadway & Lombardi Way,42.3862,-71.0788,PM,Bike,0
2020,26,Broadway & Lombardi Way,42.3862,-71.0788,PM,Ped,0
2020,27,Broadway & Boston Ave,42.3997,-71.1115,AM,Bike,21
2020,27,Broadway & Boston Ave,42.3997,-71.1115,AM,Ped,131
2020,27,Broadway & Boston Ave,42.3997,-71.1115,PM,Bike,49
2020,27,Broadway & Boston Ave,42.3997,-71.1115,PM,Ped,265
2020,28,Broadway & Holland St,42.403,-71.127,AM,Bike,0
2020,28,Broadway & Holland St,42.403,-71.127,AM,Ped,0
2020,28,Broadway & Holland St,42.403,-71.127,PM,Bike,64
2020,28,Broadway & Holland St,42.403,-71.127,PM,Ped,373
2020,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,AM,Bike,63
2020,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,AM,Ped,87
2020,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,PM,Bike,0
2020,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,PM,Ped,0
2020,30,Dane St & Somerville Ave,42.3825,-71.1034,AM,Bike,0
2020,30,Dane St & Somerville Ave,42.3825,-71.1034,AM,Ped,0
2020,30,Dane St & Somerville Ave,42.3825,-71.1034,PM,Bike,0
2020,30,Dane St & Somerville Ave,42.3825,-71.1034,PM,Ped,0
2020,31,Foley St & Middlesex Ave,42.3926,-71.083,AM,Bike,1
2020,31,Foley St & Middlesex Ave,42.3926,-71.083,AM,Ped,39
2020,31,Foley St & Middlesex Ave,42.3926,-71.083,PM,Bike,1
2020,31,Foley St & Middlesex Ave,42.3926,-71.083,PM,Ped,55
2020,32,Summer St & School St,42.3844,-71.1004,AM,Bike,0
2020,32,Summer St & School St,42.3844,-71.1004,AM,Ped,0
2020,32,Summer St & School St,42.3844,-71.1004,PM,Bike,72
2020,32,Summer St & School St,42.3844,-71.1004,PM,Ped,263
2020,33,Temple St & Broadway,42.3926,-71.0933,AM,Bike,32
2020,33,Temple St & Broadway,42.3926,-71.0933,AM,Ped,65
2020,33,Temple St & Broadway,42.3926,-71.0933,PM,Bike,59
2020,33,Temple St & Broadway,42.3926,-71.0933,PM,Ped,181
2020,34,Cross St & Pearl St,42.3857,-71.0878,AM,Bike,6
2020,34,Cross St & Pearl St,42.3857,-71.0878,AM,Ped,56
2020,34,Cross St & Pearl St,42.3857,-71.0878,PM,Bike,37
2020,34,Cross St & Pearl St,42.3857,-71.0878,PM,Ped,86
2020,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Bike,209
2020,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Ped,177
2020,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Bike,258
2020,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Ped,260
2020,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Bike,0
2020,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Ped,0
2020,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Bike,0
2020,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Ped,0
2020,37,Community Path and Lowell St,42.3928,-71.1062,AM,Bike,0
2020,37,Community Path and Lowell St,42.3928,-71.1062,AM,Ped,0
2020,37,Community Path and Lowell St,42.3928,-71.1062,PM,Bike,65
2020,37,Community Path and Lowell St,42.3928,-71.1062,PM,Ped,317
2020,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Bike,125
2020,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Ped,236
2020,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Bike,247
2020,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Ped,346
2020,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Bike,50
2020,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Ped,72
2020,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Bike,0
2020,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Ped,0
2020,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Bike,27
2020,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Ped,66
2020,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Bike,43
2020,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Ped,115
2020,41,School St and Medford St,42.3891,-71.0972,AM,Bike,15
2020,41,School St and Medford St,42.3891,-71.0972,AM,Ped,70
2020,41,School St and Medford St,42.3891,-71.0972,PM,Bike,27
2020,41,School St and Medford St,42.3891,-71.0972,PM,Ped,155
2020,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Bike,2
2020,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Ped,99
2020,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Bike,41
2020,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Ped,225
2019,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Bike,293
2019,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Ped,225
2019,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Bike,260
2019,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Ped,256
